rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,ClaimAmount
53009,0.282,233,5,1,0,32,1,37,0,86,2,15,4,3,9,5,15,2,9357.11
53010,0.749,311,6,0,0,32,0,48,1,50,5,12,5,1,6,5,13,1,102.5900302
53013,0.086,129,4,1,0,32,1,29,0,72,5,5,4,1,3,2,15,1,309.7495468
53052,0.833,394,8,1,0,25,0,51,1,50,5,4,4,3,2,1,8,1,2300.0
53107,0.583,423,4,0,0,39,0,58,0,50,5,16,4,3,9,3,1,0,403.526284
53144,0.749,292,4,1,0,32,2,42,0,50,5,8,4,3,6,4,18,1,1958.224169
53191,0.083,231,5,0,1,32,1,41,0,51,5,5,4,3,4,2,4,1,1691.032931
53197,0.833,121,4,1,1,32,0,29,1,80,5,5,4,3,6,2,20,2,2108.35
53213,0.127,126,2,0,0,32,1,35,0,85,5,8,2,1,5,2,14,1,10544.51601
53234,0.382,137,2,1,1,32,1,29,0,72,5,10,4,3,6,2,17,0,90.0
53238,0.416,52,7,0,0,34,1,26,1,85,5,3,4,3,2,1,13,1,1326.0
53282,0.142,157,7,0,0,32,1,31,0,60,5,3,4,3,2,1,16,0,276.9589124
53285,0.881,123,2,1,0,32,1,28,0,90,7,9,2,1,5,4,12,1,135.8401813
53299,0.402,327,8,0,1,7,1,59,0,50,8,3,1,3,3,2,9,1,1326.0
53300,0.688,48,4,0,1,32,2,22,0,95,5,5,4,3,2,1,19,1,1453.59
53301,0.861,13,4,0,0,32,0,21,0,125,5,6,4,3,4,1,14,1,1326.0
53311,0.762,384,7,0,0,34,1,60,0,100,5,7,4,3,5,4,13,1,1204.0
53313,0.166,375,8,1,0,32,1,50,0,50,3,11,5,1,4,3,10,1,1204.0
53336,0.749,111,4,1,1,32,1,27,0,68,7,8,4,3,7,4,17,1,2761.81
53368,0.563,222,3,0,1,25,1,36,0,50,5,3,4,3,3,1,12,0,808.5253776
53429,0.549,130,3,0,0,32,1,29,1,125,5,5,4,3,5,2,7,1,1418.610272
53440,0.117,55,5,1,0,32,0,23,0,85,2,14,4,3,9,5,15,2,1133.48
53442,0.568,309,7,1,0,29,0,45,0,52,5,8,4,3,6,4,10,2,226.8716012
53445,0.5,282,1,1,0,30,3,41,0,50,8,5,4,1,1,0,17,0,209.22
53448,0.749,234,3,0,0,32,1,40,0,53,5,5,4,1,4,2,16,1,5380.986707
53465,0.21,499,6,1,0,25,1,60,0,53,8,11,4,1,1,0,1,1,80.46253776
53478,0.151,156,6,1,0,32,0,31,1,68,2,15,4,3,8,3,19,0,1418.610272
53544,0.643,250,2,1,0,32,0,41,0,100,8,4,4,1,2,4,11,1,4524.42
53547,0.916,51,7,0,0,32,1,37,0,85,5,3,4,3,2,2,14,1,1204.0
53585,0.833,95,4,0,0,32,1,28,0,76,5,4,4,3,2,2,17,1,337.0495468
53599,0.582,774,1,1,0,39,0,83,0,50,5,9,4,3,7,4,16,1,2574.44
53620,0.666,200,2,1,0,32,2,39,0,58,8,9,4,1,1,0,16,1,916.35
53637,0.852,590,5,0,0,39,0,79,1,72,5,5,4,3,4,2,5,1,761.85
53643,0.916,435,8,1,0,39,0,78,1,50,5,3,1,3,2,1,16,2,2369.892145
53660,0.749,187,2,0,0,32,1,46,1,112,6,12,2,1,4,3,19,0,406.6132931
53661,0.416,534,2,1,0,44,2,63,0,58,6,13,2,1,4,3,9,1,893.3945619
53672,0.916,203,2,1,0,32,1,36,0,59,5,9,4,3,4,2,3,1,4655.975529
53675,0.416,102,1,0,1,10,1,28,0,95,5,5,4,3,4,1,16,0,1418.610272
53775,0.345,405,0,1,0,44,1,52,0,50,5,6,4,3,4,1,16,1,2084.650151
53781,0.618,499,3,1,0,32,2,59,0,50,5,16,4,3,9,3,7,2,655.6477341
53791,0.5,182,1,1,0,32,1,40,0,50,4,10,2,1,5,4,17,0,13231.0
53807,0.733,310,1,1,1,32,2,44,0,58,5,9,4,3,6,2,11,1,2397.203927
53832,0.083,271,5,1,0,32,1,40,0,112,2,20,4,3,9,3,8,2,5967.05
53833,0.583,338,5,1,0,32,2,46,0,58,7,13,4,3,7,5,16,0,888.8583082
53852,0.422,342,8,1,0,39,0,64,0,100,4,15,4,3,7,3,14,1,1407.9
53881,0.188,63,6,1,0,32,0,37,0,85,5,7,4,3,6,4,20,1,3661.88
53885,0.15,302,4,1,0,32,2,43,0,50,3,12,4,3,5,3,2,2,1418.610272
54024,0.663,291,7,0,0,32,1,47,0,90,5,4,4,3,3,2,18,1,2978.539577
54043,0.132,204,6,1,0,32,0,35,0,50,7,10,4,3,7,5,6,1,799.3821752
54067,0.39,219,1,1,0,32,0,36,0,50,1,16,2,1,9,5,16,2,25415.53
54117,0.525,461,8,1,0,39,0,57,1,50,2,6,4,3,7,2,17,2,1077.554683
54154,0.833,425,2,1,0,32,0,77,1,50,2,2,5,3,1,1,7,1,4241.691843
54155,1.0,644,0,1,0,39,0,73,0,50,5,7,4,3,4,2,15,1,84.73957704
54212,0.789,43,8,1,1,32,1,25,0,95,5,10,5,1,5,5,20,1,1326.0
54244,0.528,580,2,0,0,39,0,87,1,50,5,5,4,3,4,2,16,1,2346.0
54257,0.916,145,6,1,1,32,1,31,0,95,5,9,4,3,6,5,20,1,536.4444109
54278,0.912,90,7,1,1,32,0,26,1,76,5,3,4,3,2,1,18,1,1870.57
54289,0.106,133,6,0,1,32,1,39,1,95,5,6,4,1,4,2,17,1,14775.0
54301,0.665,512,7,1,0,32,1,61,0,55,5,16,4,3,9,5,18,0,4213.38
54314,1.0,339,2,1,1,32,2,51,0,50,8,9,4,1,1,0,11,2,288.1522659
54336,0.955,666,8,1,0,39,0,73,0,50,5,14,4,1,5,3,18,2,1204.0
54349,0.333,160,8,1,0,32,2,39,0,100,5,8,1,3,5,4,10,1,628.25
54350,1.0,569,5,1,0,39,0,67,0,50,2,12,4,3,8,5,8,0,2346.0
54354,0.641,271,5,0,0,29,2,41,0,50,4,12,5,3,7,3,12,2,699.1957704
54356,0.166,299,2,0,0,34,1,43,0,50,5,3,4,3,3,1,12,0,883.3676737
54375,0.333,14,8,0,1,10,1,21,0,95,8,5,4,1,3,2,13,0,1300.0
54398,0.882,243,4,1,0,0,2,50,0,80,5,6,4,3,4,4,13,1,1326.0
54414,0.25,342,5,1,0,32,1,47,0,50,5,9,4,3,7,5,20,1,510.05
54444,0.833,387,5,1,0,0,1,60,0,50,5,8,4,3,7,2,4,1,67.5
54451,1.0,48,8,1,1,32,1,28,0,80,5,1,1,3,0,2,7,1,1204.0
54452,0.823,295,3,0,0,32,2,43,0,108,4,9,4,3,6,4,18,1,2768.71
54457,0.747,265,0,1,0,32,2,40,0,54,5,7,2,1,5,2,12,1,93.45861027
54468,0.683,36,2,0,1,10,1,22,0,90,5,4,4,3,3,2,17,1,1576.731118
54470,0.321,155,4,0,0,32,1,36,1,90,5,4,4,3,3,1,16,1,1418.610272
54476,0.285,38,6,1,1,10,1,24,0,85,5,9,2,1,7,4,15,1,5823.124169
54487,0.583,55,2,0,0,32,2,24,0,80,5,6,2,1,4,2,17,1,82.79
54552,0.583,238,7,0,0,32,1,38,0,80,5,5,4,3,4,2,17,1,1204.0
54557,0.586,167,3,1,0,32,0,39,0,54,5,13,2,1,7,5,10,0,1358.59
54571,0.21,262,8,0,1,32,1,42,0,68,5,2,1,3,2,2,17,1,1205.0
54597,0.796,353,4,1,0,34,0,48,0,50,4,16,4,3,8,3,8,0,246.0888218
54632,0.916,260,4,1,1,32,1,40,0,50,5,7,4,3,6,4,16,1,1326.0
54647,0.539,212,0,1,0,27,1,42,0,64,8,11,2,1,3,0,10,1,379.2543807
54649,1.0,178,2,1,0,25,2,33,0,50,5,10,2,1,7,4,2,1,1246.032326
54653,0.833,148,7,0,1,32,1,34,0,51,5,7,1,3,6,4,20,1,1326.0
54664,0.166,393,0,0,0,32,0,51,1,50,5,8,4,3,7,2,16,1,1.0
54670,0.404,384,1,1,0,27,2,51,0,80,1,5,5,3,1,1,2,1,309.9734139
54679,0.916,287,2,1,0,32,2,46,0,58,6,17,4,3,5,3,3,0,1682.726284
54710,0.455,534,5,1,0,39,0,68,1,50,5,11,4,3,7,5,17,1,250.89
54762,0.083,450,4,0,0,32,1,57,0,50,5,6,4,3,4,2,15,1,908.33
54817,0.547,453,2,0,0,34,1,60,0,50,6,11,2,1,8,4,17,2,1640.0
54837,0.842,268,1,0,0,29,2,42,0,57,5,11,4,3,5,2,16,1,1112.55
54870,1.0,160,4,1,0,32,1,31,0,76,3,10,2,1,5,4,19,1,4074.510272
54926,0.135,299,2,1,0,30,2,43,0,51,6,13,4,3,4,0,16,2,1562.356495
54958,0.333,99,2,1,0,34,0,26,1,76,1,8,4,3,7,2,18,1,822.8
54992,0.75,207,8,1,0,32,1,40,1,50,5,13,4,3,8,3,15,0,1204.0
55011,0.833,77,7,0,1,34,2,28,0,72,5,4,4,3,3,2,16,1,220.0
55032,0.513,270,5,0,0,32,1,45,0,74,7,8,4,3,6,4,12,1,2163.26284
55038,0.833,81,5,1,0,32,2,29,0,72,5,6,4,3,6,2,12,1,2346.0
55042,0.266,648,1,1,0,39,0,85,0,60,5,5,4,3,3,1,13,1,8185.699396
55060,0.333,205,0,1,0,34,1,35,0,50,7,15,4,3,9,5,1,1,1562.356495
55106,1.0,426,6,1,0,0,1,54,0,50,2,13,5,3,9,5,16,1,934.71571
55126,0.5,203,0,1,1,27,2,37,0,60,8,9,2,1,2,0,3,2,1214.52
55137,0.749,163,3,0,1,32,0,31,0,85,2,4,5,3,1,1,9,1,888.37
55147,0.916,316,4,0,0,32,1,48,0,50,6,11,4,3,4,3,16,1,1531.722054
55153,0.326,49,3,0,1,10,1,22,0,85,5,4,4,3,3,2,16,1,1204.0
55162,0.278,252,4,1,1,32,1,39,0,50,5,4,4,3,4,2,12,1,152.4888218
55172,0.391,494,6,1,0,29,0,59,0,50,7,15,4,3,8,5,12,0,631.8353474
55196,0.499,178,8,1,0,32,0,37,0,50,5,2,1,3,1,2,20,1,1204.0
55197,0.67,1,0,0,1,32,1,22,0,100,5,9,2,1,5,4,19,1,2346.0
55199,0.5,171,2,1,1,32,2,35,0,90,6,13,2,1,3,3,15,1,2474.62
55305,0.5,104,7,0,1,32,1,26,0,80,6,11,4,3,4,5,5,1,1562.356495
55321,0.433,276,2,1,0,32,2,41,0,50,5,14,2,1,8,3,17,2,2386.69
55413,0.98,121,2,0,1,32,1,29,1,76,5,9,4,3,7,2,9,1,357.221148
55449,0.75,114,3,0,0,32,1,27,0,76,5,8,4,3,4,2,17,1,106.0422961
55502,0.166,224,6,0,0,32,0,37,0,54,5,3,4,3,2,1,15,1,1937.970091
55503,0.274,460,3,1,0,39,0,73,0,58,5,3,4,3,4,2,13,1,5013.444109
55515,0.683,36,2,0,1,10,1,22,0,90,5,4,4,3,3,2,17,1,1576.731118
55542,0.583,224,3,0,1,32,1,36,0,68,5,3,4,3,4,2,14,1,1326.0
55551,1.0,569,5,1,0,39,0,67,0,50,2,12,4,3,8,5,8,0,2346.0
55567,0.571,67,0,0,0,10,1,23,0,85,5,9,4,3,8,2,6,1,1204.0
55587,0.93,298,8,1,0,32,1,43,0,54,7,15,5,1,8,3,18,1,1204.0
55605,0.311,520,0,1,0,39,0,61,1,50,5,6,4,3,4,1,16,0,559.63
55663,0.761,78,4,1,0,32,1,33,0,95,5,4,4,3,3,2,11,1,428.03
55703,0.236,1,8,1,0,10,1,20,0,100,5,3,4,3,2,2,17,2,1326.0
55751,0.416,377,2,0,0,20,0,49,0,118,1,17,5,3,9,3,8,0,4998.056193
55754,0.476,339,4,0,0,34,0,52,0,50,5,9,4,3,4,2,19,1,3890.0
55811,0.083,471,6,1,0,0,2,58,0,50,5,20,4,3,9,3,8,0,991.1302115
55849,0.75,124,5,1,1,32,1,28,0,100,5,10,4,3,6,4,19,0,610.16
55852,0.969,139,8,1,0,27,2,47,0,64,8,5,4,1,1,4,13,1,1204.0
55885,0.978,299,6,1,0,29,1,44,0,140,4,10,4,3,4,4,15,1,79.82
55927,0.75,128,2,0,0,32,1,29,0,95,5,4,4,3,4,1,15,1,625.0015106
55968,0.871,47,2,0,1,32,1,23,0,95,1,8,4,3,7,2,19,0,1003.501813
55977,0.916,412,2,0,0,32,1,54,0,80,5,7,4,3,5,2,15,1,2404.756495
55980,0.833,167,2,1,1,32,1,31,0,60,5,10,4,3,6,4,11,1,446.44
56011,0.663,592,1,1,0,39,0,76,0,50,5,10,4,3,8,5,13,1,663.0
56016,0.583,113,3,0,0,32,0,36,0,80,5,9,4,3,4,2,13,1,459.7640483
56040,0.676,497,0,1,0,32,2,60,0,50,3,10,4,3,6,4,17,1,2010.220242
56055,0.333,617,5,1,0,39,0,86,0,50,5,16,4,3,9,3,15,0,2754.790332
56061,0.788,126,4,1,1,0,2,30,0,57,5,4,4,3,4,2,9,1,254.2422961
56062,0.01,303,7,1,0,32,1,54,0,79,7,7,4,1,2,4,12,1,3226.87
56083,1.0,487,1,1,0,44,1,59,0,50,2,18,4,3,9,3,7,2,666.0045317
56087,0.916,343,2,0,0,32,0,51,0,73,7,10,2,1,7,4,9,1,1577.626586
56092,0.583,70,6,1,1,27,0,26,0,85,5,3,4,3,3,1,15,1,660.89
56101,0.881,509,4,1,0,25,2,63,0,50,6,15,5,3,9,4,17,2,1696.146526
56151,0.497,301,0,1,0,32,1,45,0,90,6,17,2,1,7,3,11,0,18874.37
56162,0.971,433,7,0,0,39,0,72,0,50,5,6,4,3,3,2,20,0,4032.199396
56170,0.75,444,4,1,0,32,2,59,0,58,5,10,4,3,7,2,7,1,495.7359517
56174,0.68,253,2,1,0,32,1,39,0,76,5,10,4,3,7,5,15,1,758.921148
56189,0.749,264,2,0,0,32,0,40,0,100,5,10,2,1,7,4,16,1,1205.0
56202,0.602,356,0,1,0,34,1,56,0,50,5,7,4,3,7,2,16,2,8786.051964
56206,0.264,449,3,0,0,32,0,55,0,80,5,6,4,3,4,2,16,1,385.2280967
56221,0.435,105,8,1,1,32,1,28,0,85,5,0,1,3,0,2,12,1,629.3
56231,0.155,476,4,1,0,34,0,58,0,50,5,11,2,1,7,5,15,1,1300.0
56232,0.833,314,0,0,1,32,1,49,0,50,5,4,4,3,4,1,15,1,1187.74
56242,0.75,161,1,0,0,32,0,40,1,73,4,15,5,1,3,3,17,2,3041.95287
56265,1.0,630,3,0,0,39,0,74,0,50,5,5,4,1,3,2,16,1,4199.84
56267,0.043,244,2,0,1,32,1,38,0,60,5,9,4,3,6,0,16,2,1418.610272
56301,0.035,119,6,1,0,32,1,36,0,85,4,10,2,1,5,4,5,1,2782.820846
56321,0.702,177,8,0,1,32,0,35,0,90,5,3,1,3,2,2,20,1,1204.0
56323,0.25,150,5,0,1,0,1,30,0,85,2,3,5,3,1,1,9,1,4946.684592
56348,0.091,435,8,1,0,27,2,54,0,50,8,6,2,1,4,4,3,1,287.73
56371,0.853,578,1,1,0,5,2,69,0,50,5,20,4,3,9,3,8,2,10511.54
56373,0.75,91,4,0,1,32,1,31,0,80,6,11,4,3,4,5,15,1,8096.341088
56418,0.842,170,3,0,1,32,1,33,0,54,5,7,4,3,7,2,9,1,531.3
56436,0.25,298,0,0,0,32,2,54,0,50,7,9,4,3,7,4,18,2,500.78
56488,0.833,149,3,1,1,32,2,32,0,90,2,18,4,3,9,3,7,0,1119.0
56500,0.479,555,6,1,0,29,2,78,0,90,8,5,4,1,2,2,5,1,1418.610272
56640,0.416,299,3,1,0,32,1,43,0,50,5,5,4,3,5,1,17,0,4241.691843
56641,0.5,446,1,1,0,32,1,59,0,50,5,8,2,1,5,2,20,1,3608.96
56648,0.893,493,8,1,0,32,1,62,1,50,5,6,4,3,6,2,20,1,338.5
56649,0.833,105,1,0,1,32,1,26,1,80,5,3,4,3,3,2,20,1,5931.71148
56656,0.58,278,3,0,0,32,0,46,0,55,7,11,2,1,7,5,10,1,1204.0
56668,0.75,602,8,0,0,39,0,82,1,50,5,12,5,1,7,5,15,0,212.5794562
56699,0.833,323,2,1,0,32,1,46,0,66,4,11,2,1,3,4,13,0,1531.722054
56703,0.583,196,1,1,0,44,2,35,0,68,6,17,2,1,4,3,7,2,1100.0
56740,0.416,426,5,1,0,32,2,53,0,50,3,12,4,3,3,3,7,1,1014.49
56749,0.479,263,0,1,0,32,1,43,0,63,5,13,2,1,8,4,15,2,702.518429
56798,0.916,473,0,1,0,32,1,60,0,50,5,8,2,1,6,2,20,1,208.89
56807,0.833,121,4,1,1,32,0,29,1,80,5,5,4,3,6,2,20,2,2484.15861
56832,0.258,522,2,1,0,34,0,61,0,50,3,13,2,1,6,3,16,0,92.41
56846,0.872,563,6,1,0,39,0,67,0,50,5,14,5,1,7,3,18,1,2196.477644
56862,0.874,296,0,1,0,32,0,43,0,51,3,11,2,1,5,4,20,1,3639.996073
56863,0.266,132,4,1,1,32,0,29,1,85,5,8,4,3,6,4,6,1,1320.4
56878,0.833,216,3,0,1,32,1,43,0,60,5,10,2,1,6,4,17,1,508.5435045
56879,0.341,294,7,1,0,25,2,53,0,50,5,15,4,3,9,5,16,1,1571.1
56903,0.722,642,7,1,0,39,0,72,1,50,5,20,4,3,9,3,16,0,1204.0
56905,0.833,196,1,1,0,32,1,50,0,50,5,10,4,3,5,2,7,1,1201.117523
56927,1.0,456,0,1,0,39,0,67,0,50,5,17,2,1,9,3,19,0,154.65
56938,0.479,555,6,1,0,29,2,78,0,90,8,5,4,1,2,2,5,1,1204.0
56944,0.916,141,2,1,0,32,2,39,0,60,8,10,2,1,3,0,5,1,1204.0
56983,0.333,182,3,1,0,34,1,33,0,85,5,3,4,3,3,2,13,1,2120.845921
56993,1.0,488,4,1,0,39,0,83,1,66,5,4,4,3,4,2,19,1,512.02
56996,0.749,222,4,0,1,10,1,38,0,76,5,11,2,1,7,4,16,1,1205.0
57136,0.833,435,3,1,0,32,2,61,0,60,7,15,2,1,7,3,18,2,2003.904834
57150,0.833,332,6,0,0,32,2,46,0,67,5,4,4,3,3,2,18,2,1555.47
57163,0.583,213,8,1,1,32,1,35,0,95,5,3,1,3,3,2,15,1,555.01
57186,0.66,292,2,0,0,32,2,48,0,68,1,9,4,3,8,2,8,1,102.5900302
57200,0.916,239,1,1,0,32,2,47,0,77,5,17,2,1,8,3,5,2,1586.68
57231,0.899,80,5,0,1,32,1,25,0,90,5,3,4,3,4,2,19,1,481.97
57232,0.916,292,2,1,1,0,2,43,0,85,6,20,4,3,8,3,2,0,1418.610272
57249,0.636,151,5,0,1,32,1,30,0,64,5,6,4,3,6,2,15,1,1011.784894
57287,0.073,143,5,0,0,32,1,33,1,100,3,13,4,3,5,3,16,0,11058.25
57288,0.833,185,4,1,1,32,1,39,1,50,6,15,5,3,9,4,18,0,235.4610272
57301,0.416,179,1,1,0,32,1,34,0,68,0,11,2,1,6,4,15,1,1168.05
57326,0.641,470,1,1,0,39,0,60,1,50,5,7,4,3,6,4,13,1,614.3148036
57360,0.25,212,4,0,0,44,1,35,1,50,5,8,4,3,6,2,20,1,1506.743202
57369,0.416,486,5,0,0,32,2,59,0,84,5,7,4,3,6,2,7,1,425.6066465
57388,0.666,310,8,1,0,28,2,44,0,78,8,5,4,1,1,4,6,2,72.0
57452,0.62,204,0,1,0,44,1,49,0,52,5,9,4,3,6,2,16,2,4133.66
57456,0.538,326,1,1,0,30,2,49,0,50,7,7,2,1,2,4,6,1,187.8716012
57466,0.666,600,5,1,0,39,0,68,0,50,1,21,4,3,9,3,4,0,82.39
57494,0.833,88,7,1,0,32,1,25,1,72,5,5,5,1,4,2,12,1,1204.0
57524,0.673,619,0,1,0,39,0,72,0,50,2,13,2,1,8,5,18,2,224.86
57525,0.916,190,2,1,1,32,1,49,0,76,5,4,4,1,3,2,11,1,1498.141994
57562,1.0,138,2,0,1,32,0,54,0,90,5,4,4,3,3,1,13,1,736.06
57570,0.833,299,7,1,0,29,2,46,0,156,8,12,4,1,0,0,19,1,663.0
57576,0.583,106,2,0,1,10,1,29,0,118,5,5,4,3,3,2,5,0,35.27673716
57623,0.583,133,1,1,0,27,2,43,0,139,8,7,4,1,2,4,11,1,2872.567976
57640,0.5,172,4,1,1,32,1,32,0,80,5,7,4,3,7,4,11,1,1204.0
57669,0.633,357,0,0,0,32,1,49,0,100,5,6,4,3,4,1,16,1,1206.52
57690,1.0,549,4,0,0,27,2,65,0,50,6,13,5,1,2,0,5,2,1562.356495
57694,0.5,424,4,1,0,32,3,56,0,50,8,5,4,1,2,4,15,1,379.9848943
57695,0.416,114,5,0,0,32,0,29,0,80,5,10,4,3,6,2,13,0,1326.0
57737,0.916,447,8,0,0,34,1,55,0,50,5,9,5,3,7,5,11,1,2077.780967
57753,0.833,135,1,1,0,32,0,39,0,80,5,14,4,3,9,5,16,1,1422.616314
57755,0.5,147,7,0,0,32,0,30,1,54,1,10,4,3,7,4,19,1,82.53625378
57761,0.75,319,1,1,1,32,1,46,0,95,2,15,4,3,9,5,16,0,884.0981873
57793,0.631,301,7,1,0,32,1,45,0,100,5,4,4,3,2,1,14,1,1204.0
57794,0.423,336,6,0,0,32,2,61,0,50,5,11,4,3,8,4,20,1,2428.16
57814,0.916,265,0,1,0,32,1,40,0,90,6,13,2,1,4,0,16,2,139.1039275
57826,0.938,375,0,0,0,32,2,60,0,50,6,18,4,3,8,3,6,2,2764.169184
57867,0.833,244,4,1,0,32,0,39,0,59,5,6,4,1,4,2,17,1,1503.055287
57878,0.249,668,8,1,0,39,0,82,1,50,5,13,4,3,6,5,16,0,556.32
57886,0.833,438,8,1,0,32,1,55,0,50,3,13,5,1,4,3,15,1,483.6589124
57954,0.916,366,3,1,0,30,2,55,0,50,6,11,4,3,4,3,17,1,1197.229305
57961,1.0,210,6,0,0,34,1,41,0,62,5,8,4,3,4,4,11,1,686.03
57968,0.95,37,6,0,1,32,1,36,1,100,5,4,4,3,4,2,15,1,381.48
57978,0.355,263,2,0,0,25,3,46,0,72,5,9,4,3,4,2,6,1,2125.18
57990,0.75,150,0,1,0,25,2,31,0,51,6,12,4,3,5,5,8,1,1531.722054
58017,0.413,238,5,1,1,32,0,39,1,55,5,14,2,1,8,5,13,1,67.51
58022,0.213,71,0,1,1,32,1,24,0,76,5,5,4,3,4,1,15,1,1112.961027
58026,0.439,346,7,1,0,34,1,47,0,50,5,13,4,3,8,3,20,1,1192.36
58064,0.749,100,5,0,0,32,1,27,0,95,5,2,4,3,4,2,19,1,2579.16
58065,0.75,499,5,1,0,39,0,63,0,90,5,4,4,3,3,2,10,0,3070.949547
58074,1.0,426,6,1,0,0,1,54,0,50,2,13,5,3,9,5,16,1,934.71571
58088,0.15,302,4,1,0,32,2,43,0,50,3,12,4,3,5,3,2,2,1204.0
58107,0.749,215,4,0,0,44,1,36,1,50,5,8,4,3,6,2,20,1,4326.52568
58146,0.509,363,3,1,0,32,1,50,0,50,5,13,2,1,8,5,17,1,514.7293051
58238,0.916,130,1,1,0,0,1,31,0,78,5,11,2,1,6,4,17,1,191.5241692
58239,0.463,58,0,0,0,32,1,33,0,85,5,7,2,1,4,2,7,1,1326.0
58281,0.662,119,6,1,1,25,2,28,0,64,5,3,4,3,3,2,18,1,3776.0
58288,0.678,411,2,0,0,6,2,72,0,50,1,7,5,3,1,1,8,2,759.1450151
58310,0.796,135,6,1,0,32,1,29,0,64,1,9,4,3,4,4,8,1,79.53172205
58320,0.666,171,3,0,1,32,2,32,0,60,5,5,4,3,2,1,7,1,530.47
58345,0.916,27,6,1,1,32,1,25,0,147,5,5,4,1,3,2,12,1,1763.4
58351,0.499,577,5,1,0,39,0,74,1,50,6,16,4,3,8,3,17,0,1326.0
58354,0.237,145,1,1,0,34,0,30,0,60,7,11,2,1,4,3,16,1,757.9314199
58372,0.584,219,5,1,0,0,1,50,0,70,7,7,4,1,2,4,13,1,1027.38
58381,0.743,304,2,0,1,32,1,46,0,50,5,4,4,3,4,1,15,1,76.94
58388,1.0,502,1,1,0,32,0,61,0,50,5,6,4,3,5,2,16,1,2991.500302
58393,0.5,125,6,0,1,32,1,33,0,80,5,3,4,3,3,1,10,1,173.5794562
58394,0.75,211,4,0,0,32,1,39,0,67,5,7,4,3,5,4,17,1,814.15
58414,0.363,524,0,1,0,38,3,61,0,50,5,9,4,3,5,4,10,1,306.2148036
58420,0.499,156,5,1,0,32,2,31,0,68,5,6,4,3,6,2,11,1,859.3432024
58429,0.833,160,2,1,1,32,0,32,0,95,5,7,2,1,5,2,15,1,5967.59
58446,0.143,111,8,1,0,32,1,40,1,76,0,11,4,1,1,0,20,1,551.69
58450,0.916,393,0,0,1,44,2,51,0,57,5,10,4,3,4,2,8,1,300.0
58462,0.631,171,2,1,0,34,2,33,0,52,4,14,4,3,6,3,15,1,1418.610272
58488,0.916,488,3,1,0,32,1,58,0,50,4,10,2,1,3,5,8,0,2300.0
58550,0.497,199,7,1,1,32,1,35,0,72,5,4,4,3,4,2,16,1,3323.97
58552,1.0,464,7,1,1,32,0,57,0,50,4,11,4,3,5,3,17,0,602.0
58573,0.363,293,3,1,0,34,1,45,0,56,3,14,4,3,5,3,8,2,102.5900302
58594,0.083,365,3,0,0,39,0,79,0,50,5,1,4,3,2,1,1,1,2065.468278
58663,0.833,66,3,1,1,32,2,27,0,85,6,15,5,3,9,4,16,0,378.0879154
58768,0.525,549,3,1,0,39,0,65,0,51,2,15,4,3,9,5,7,0,2346.0
58772,0.829,440,1,1,0,32,1,56,0,50,1,8,4,3,7,2,8,0,383.99
58779,1.0,197,2,0,0,32,2,42,0,50,5,5,4,3,5,2,16,2,799.14
58784,0.916,246,1,1,0,32,1,53,0,50,3,11,2,1,6,5,14,1,1214.667372
58794,0.583,274,6,1,0,32,2,41,0,71,8,12,4,1,0,0,17,1,1326.0
58805,0.577,26,0,1,1,5,1,21,0,90,5,13,2,1,8,4,16,0,626.4389728
58807,0.666,455,1,1,0,32,1,56,0,50,5,10,4,3,8,5,5,1,1204.0
58825,0.753,524,4,1,0,32,1,66,0,55,5,12,4,3,7,5,16,2,650.0
58874,0.575,610,3,1,0,25,2,75,0,50,8,11,2,1,3,0,17,1,1326.0
58904,0.729,353,5,0,0,32,1,49,0,50,4,12,4,3,5,3,4,1,1173.0
58977,0.166,290,4,1,0,32,1,44,0,54,5,15,2,1,9,3,9,0,572.3927492
58978,0.624,243,8,0,0,32,1,41,0,54,5,5,4,3,3,2,13,0,767.51
59007,0.456,162,4,1,1,32,0,37,0,72,5,10,2,1,5,5,20,1,22835.30121
59008,0.666,292,6,1,0,29,0,51,0,90,4,9,4,3,4,4,20,1,151.0749245
59074,1.0,415,0,0,0,32,0,53,0,58,3,16,2,1,8,3,15,2,90.13595166
59078,0.666,406,2,0,0,34,1,54,0,50,5,10,2,1,6,4,16,1,1289.0
59113,0.23,665,5,0,0,39,0,84,1,76,5,5,4,3,4,2,13,1,3241.8
59117,0.18,127,8,1,0,32,0,29,0,100,5,3,1,3,2,1,17,1,5185.04
59120,0.666,642,1,1,0,32,1,72,0,69,1,24,4,3,9,3,16,0,1161.01
59125,0.396,89,1,1,0,32,2,26,0,76,5,7,4,3,6,2,19,1,3267.575529
59131,0.5,530,5,0,0,39,0,66,1,50,5,9,2,1,6,5,17,1,323.99
59153,0.325,178,5,1,1,32,0,32,1,95,6,18,4,3,5,3,13,2,1300.0
59164,1.0,143,1,1,0,32,1,30,0,68,6,12,2,1,4,5,17,1,1205.0
59249,0.509,108,5,1,0,10,1,27,0,60,5,5,4,3,6,2,20,1,1080.865559
59275,0.749,194,5,0,1,32,1,35,0,76,5,3,4,3,3,1,10,1,2774.0
59311,0.807,190,2,0,0,32,1,36,0,58,4,10,2,1,5,4,17,1,7128.080665
