rowIndex,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,ClaimAmount
58839,0.05,121,3,1,1,32,0,28,0,72,5,8,2,1,5,2,17,1,0
58840,0.75,352,4,1,0,32,1,51,0,80,2,3,5,3,1,1,13,1,0
58841,0.333,499,2,1,0,32,1,62,1,50,5,5,4,3,3,2,18,1,0
58842,0.143,63,3,0,1,32,0,31,0,106,5,8,4,3,8,2,15,0,0
58843,0.5,194,4,1,0,32,1,39,0,68,6,9,4,3,3,5,16,0,0
58844,0.249,342,0,1,0,44,2,46,0,50,6,15,2,1,4,3,16,0,0
58845,0.583,132,8,0,1,32,1,29,0,54,5,0,1,3,1,1,14,1,0
58846,0.333,239,1,1,0,27,2,38,0,80,8,7,4,1,2,4,16,1,0
58847,0.333,408,5,0,0,27,1,54,0,51,5,20,4,3,9,3,12,0,0
58848,0.149,133,3,1,1,0,0,31,0,57,5,5,4,3,4,1,10,1,0
58849,0.083,236,6,0,0,32,1,38,0,68,4,10,4,3,4,4,13,1,0
58850,0.5,320,6,0,0,49,2,45,0,50,5,5,4,3,3,2,15,1,0
58851,0.249,58,3,0,1,10,1,23,0,100,5,3,4,3,3,2,17,1,0
58852,0.499,393,1,1,0,51,1,50,0,50,1,17,4,3,9,5,9,0,0
58853,0.118,548,1,0,0,39,0,67,0,50,5,5,4,3,4,2,19,1,0
58854,0.166,190,8,1,1,32,1,35,0,68,5,6,4,3,4,4,15,1,0
58855,0.621,605,8,1,0,32,1,69,0,50,5,2,1,3,2,2,17,1,0
58856,0.083,585,6,0,1,39,0,71,0,50,5,4,4,3,2,1,14,1,0
58857,0.583,161,5,1,0,32,0,31,1,64,5,2,4,3,2,2,19,1,0
58858,0.228,443,0,0,0,39,0,74,1,50,5,8,4,3,5,4,4,1,0
58859,0.463,403,3,1,0,32,0,55,0,50,1,11,4,3,7,4,18,1,0
58860,0.25,177,0,0,0,34,1,33,0,51,5,12,2,1,7,5,13,2,0
58861,0.032,524,8,0,0,39,0,63,1,50,5,4,4,3,4,2,8,1,0
58862,0.491,186,8,1,0,29,1,34,0,85,8,1,1,3,0,2,14,1,0
58863,0.002,263,0,1,0,44,2,40,0,52,7,16,2,1,8,5,7,0,0
58864,0.547,155,3,0,0,32,0,37,1,80,4,13,4,3,6,3,17,1,0
58865,0.249,82,3,0,0,32,1,25,0,68,5,4,4,3,3,2,11,1,0
58866,0.249,252,3,1,0,32,0,40,1,58,4,10,4,3,6,4,16,1,0
58867,0.266,527,8,1,0,0,0,61,0,50,1,8,1,3,2,4,15,1,0
58868,0.1,84,0,0,1,32,1,26,0,100,5,6,2,1,4,2,15,1,0
58869,0.78,157,0,1,1,32,1,31,0,51,2,4,5,3,1,1,5,1,0
58870,0.083,48,8,0,1,32,0,29,0,100,8,2,1,3,2,2,10,1,0
58871,0.844,230,3,0,1,34,1,39,1,65,5,3,4,3,3,1,2,1,0
58872,0.166,185,7,0,1,32,1,34,0,54,5,3,4,3,3,1,20,0,0
58873,0.154,81,2,1,0,32,0,25,0,80,5,6,4,3,6,2,14,1,0
58874,0.575,610,3,1,0,25,2,75,0,50,8,11,2,1,3,0,17,1,1326
58875,0.811,431,2,0,0,20,0,55,1,50,5,4,4,3,4,1,4,1,0
58876,0.321,323,8,1,0,32,0,51,0,50,5,5,1,3,4,2,13,1,0
58877,0.749,131,1,0,1,32,1,29,0,95,5,7,2,1,5,2,14,0,0
58878,0.583,141,7,1,0,34,2,39,0,112,5,9,4,3,6,5,19,1,0
58879,0.583,183,3,1,1,32,0,33,0,60,7,13,2,1,7,5,18,0,0
58880,0.368,149,4,0,0,0,1,31,1,72,5,5,4,3,3,1,18,1,0
58881,0.089,144,0,0,1,32,1,33,1,68,5,2,4,3,3,1,18,1,0
58882,0.021,95,8,1,0,32,0,25,0,90,2,11,4,3,8,5,18,2,0
58883,0.122,377,6,0,0,32,0,53,1,57,6,7,4,3,1,2,14,1,0
58884,0.083,509,8,1,0,39,0,61,0,50,8,5,4,1,1,4,12,0,0
58885,0.25,313,2,1,0,0,1,44,0,50,3,11,4,3,7,4,17,0,0
58886,0.021,263,2,1,0,32,2,42,0,50,1,16,5,3,8,3,18,2,0
58887,0.916,82,3,1,1,32,1,27,0,90,5,5,4,3,4,2,18,0,0
58888,0.125,265,4,1,0,32,2,46,0,69,5,10,4,3,7,5,2,1,0
58889,0.381,136,1,1,1,10,1,29,0,100,5,5,4,3,4,2,9,1,0
58890,0.349,598,3,1,0,39,0,69,0,50,5,15,2,1,8,3,11,2,0
58891,0.333,410,4,1,0,39,0,67,1,50,4,10,4,3,6,4,18,2,0
58892,0.588,434,6,1,0,32,0,56,0,50,5,12,4,3,8,5,18,1,0
58893,0.399,403,1,1,1,39,0,82,1,50,5,4,4,3,4,1,20,1,0
58894,0.916,201,1,0,0,32,2,34,0,50,5,10,4,3,7,2,17,1,0
58895,0.714,122,0,1,1,32,2,28,0,85,2,3,5,3,1,1,12,1,0
58896,0.014,187,8,1,1,32,0,35,1,72,1,9,4,3,6,2,18,1,0
58897,0.08,378,4,1,0,32,0,63,0,85,5,9,2,1,5,2,10,1,0
58898,0.788,209,1,1,1,32,0,35,0,50,5,8,5,1,4,4,14,1,0
58899,0.749,521,1,1,0,32,0,61,0,50,5,17,2,1,9,3,15,0,0
58900,0.333,303,3,1,1,32,1,44,0,50,1,5,5,3,1,1,7,1,0
58901,0.141,397,6,1,0,32,0,60,0,50,5,12,4,1,5,5,12,1,0
58902,0.48,430,0,0,1,34,1,56,0,50,5,8,4,3,6,2,18,0,0
58903,0.916,610,3,1,0,39,0,72,1,50,5,5,4,3,4,2,16,1,0
58904,0.729,353,5,0,0,32,1,49,0,50,4,12,4,3,5,3,4,1,1173
58905,0.408,855,8,1,0,39,0,89,0,50,5,6,4,3,4,2,12,1,0
58906,0.249,367,0,0,0,32,2,49,0,50,5,6,4,3,4,1,3,1,0
58907,0.166,464,8,1,0,29,2,57,0,50,4,13,4,3,5,3,9,0,0
58908,0.333,218,1,1,1,29,2,37,0,59,5,8,4,3,6,4,20,1,0
58909,0.25,322,1,1,0,32,1,48,0,55,5,9,4,3,7,5,16,1,0
58910,0.749,563,7,1,0,39,0,65,0,68,5,4,4,3,3,2,6,0,0
58911,0.583,154,3,1,0,32,1,32,0,57,7,15,2,1,9,5,17,2,0
58912,0.568,563,8,1,0,39,0,65,0,50,5,18,4,3,8,3,15,2,0
58913,0.445,42,7,0,1,10,1,22,1,85,5,3,4,3,2,2,16,1,0
58914,0.166,227,6,1,0,32,2,36,0,50,4,10,4,3,4,4,14,1,0
58915,0.916,245,2,1,0,34,1,38,0,50,7,8,2,1,3,4,6,1,0
58916,0.499,444,6,1,0,25,3,55,0,50,5,14,5,1,7,3,15,1,0
58917,0.416,333,8,0,1,32,0,47,0,90,5,4,4,1,3,2,13,0,0
58918,0.521,361,0,1,0,32,1,48,0,54,5,21,4,3,9,3,9,2,0
58919,0.333,116,4,0,0,32,1,40,0,112,4,11,2,1,5,4,13,1,0
58920,0.184,292,8,1,0,34,0,43,0,52,5,14,4,1,6,5,16,1,0
58921,0.752,356,3,1,0,32,2,49,0,50,5,4,4,3,4,1,20,1,0
58922,0.452,370,0,1,0,32,2,49,0,50,8,6,2,1,2,4,13,1,0
58923,0.576,331,8,1,1,0,2,47,0,76,5,1,1,3,2,2,14,1,0
58924,0.094,117,4,1,1,32,1,28,0,85,5,5,4,1,4,2,20,1,0
58925,0.17,305,0,1,0,32,1,43,0,50,4,9,2,1,5,4,13,1,0
58926,0.416,86,2,1,1,32,0,25,0,73,5,8,4,3,8,2,16,0,0
58927,0.5,370,0,1,0,32,1,49,0,50,3,14,2,1,6,3,16,1,0
58928,0.749,101,1,0,1,32,1,27,0,95,5,4,4,3,4,1,15,1,0
58929,0.666,77,8,1,1,32,2,24,0,90,5,7,1,3,5,4,7,1,0
58930,0.333,361,4,1,0,32,1,48,0,50,5,8,4,3,8,2,7,0,0
58931,0.592,321,4,1,0,25,1,44,0,50,6,15,4,3,5,3,11,1,0
58932,0.149,445,1,0,0,32,0,57,0,50,7,10,2,1,6,5,20,1,0
58933,0.416,475,8,0,0,39,0,80,1,50,5,5,4,1,3,2,14,1,0
58934,0.499,377,4,1,0,0,1,49,0,50,7,13,2,1,7,5,12,1,0
58935,0.21,387,1,1,0,32,0,53,0,52,6,17,2,1,7,3,17,0,0
58936,0.166,117,0,1,0,32,1,28,0,64,5,6,2,1,4,2,1,1,0
58937,0.666,374,3,0,0,32,1,49,0,50,5,6,4,3,4,2,14,2,0
58938,0.833,345,4,1,0,25,3,47,0,66,8,9,4,1,1,0,18,1,0
58939,0.083,138,6,0,1,32,1,34,0,54,5,4,4,3,3,2,15,1,0
58940,0.03,360,7,0,1,13,2,50,0,50,5,3,4,3,3,2,16,1,0
58941,0.499,365,5,0,0,29,2,49,0,50,5,8,4,3,7,5,19,0,0
58942,0.416,97,2,0,1,25,2,26,0,95,5,8,4,3,8,2,15,1,0
58943,0.833,296,3,1,0,32,2,43,0,50,3,12,4,3,6,3,7,1,0
58944,0.853,281,0,0,0,20,0,67,0,50,5,8,2,1,4,2,13,1,0
58945,0.002,105,0,1,0,32,0,28,1,68,1,14,4,3,9,5,13,2,0
58946,1,129,7,1,0,32,0,29,1,80,5,9,4,3,7,5,15,1,0
58947,0.064,18,0,1,1,10,1,21,0,95,6,12,2,1,8,4,16,1,0
58948,0.177,591,8,1,0,29,2,72,0,50,8,9,1,3,0,0,13,1,0
58949,0.166,489,0,1,0,39,0,61,0,50,5,7,2,1,4,2,13,0,0
58950,0.103,249,6,0,0,32,1,40,0,63,5,4,1,3,1,4,17,1,0
58951,1,592,1,1,0,39,0,67,0,50,5,15,4,3,9,3,16,0,0
58952,0.241,409,7,0,1,32,1,58,1,50,5,4,4,3,2,1,16,1,0
58953,0.592,580,7,1,0,39,0,69,0,53,5,4,4,3,2,1,18,1,0
58954,0.002,196,0,0,0,34,1,35,0,60,7,7,4,3,2,4,15,1,0
58955,0.412,318,2,0,0,20,0,51,0,118,5,11,4,3,5,2,16,0,0
58956,0.25,571,8,1,0,25,1,66,0,50,5,15,4,3,7,3,16,0,0
58957,0.333,217,2,1,1,32,1,36,0,95,5,9,2,1,6,4,18,2,0
58958,0.456,301,0,1,0,29,2,43,0,65,1,5,5,3,1,1,14,1,0
58959,0.218,470,5,1,0,32,1,57,0,50,5,8,4,1,4,4,7,1,0
58960,0.333,236,7,1,0,32,0,49,1,68,3,12,5,1,5,3,13,0,0
58961,0.232,436,1,1,0,39,0,68,0,50,5,8,4,3,6,4,7,1,0
58962,0.013,111,8,1,1,32,1,27,0,90,5,10,5,1,5,5,15,1,0
58963,0.249,429,6,1,0,29,0,63,1,50,5,8,4,3,6,4,19,0,0
58964,0.784,165,5,1,1,32,0,33,0,62,5,8,5,1,5,4,15,1,0
58965,0.021,508,8,1,1,0,2,60,0,55,6,13,1,3,3,3,5,0,0
58966,0.749,591,6,1,0,39,0,69,0,50,5,3,4,3,3,2,12,0,0
58967,0.674,678,5,1,0,27,2,74,0,50,5,2,4,3,2,2,15,1,0
58968,0.416,233,1,1,1,32,1,41,0,90,5,9,2,1,5,4,13,1,0
58969,0.423,272,0,1,0,27,2,41,0,68,8,11,2,1,2,0,1,2,0
58970,0.166,605,2,1,1,27,0,69,0,95,5,7,4,3,5,2,11,1,0
58971,0.05,429,0,0,1,32,1,55,0,50,5,8,4,3,7,2,14,1,0
58972,0.098,761,0,0,0,39,0,82,0,125,5,8,2,1,4,2,17,0,0
58973,0.219,341,0,1,0,0,2,47,0,60,5,14,2,1,8,5,17,1,0
58974,0.666,420,6,1,1,32,0,53,0,100,5,8,4,3,5,5,11,1,0
58975,1,407,1,1,0,32,1,53,0,50,5,9,4,3,7,4,12,1,0
58976,0.416,308,7,1,0,32,0,43,0,95,5,2,4,3,1,2,4,1,0
58977,0.166,290,4,1,0,32,1,44,0,54,5,15,2,1,9,3,9,0,572.3927492
58978,0.624,243,8,0,0,32,1,41,0,54,5,5,4,3,3,2,13,0,767.51
58979,0.818,408,2,1,0,39,0,72,0,50,5,9,2,1,5,4,17,1,0
58980,1,208,1,0,1,32,2,41,0,76,5,8,2,1,4,2,11,1,0
58981,0.033,655,8,1,0,29,2,84,0,50,8,9,1,3,0,0,10,1,0
58982,0.916,38,3,0,1,10,1,21,0,85,5,5,4,3,5,2,13,1,0
58983,0.666,432,3,1,0,32,1,57,0,50,5,11,2,1,7,5,16,1,0
58984,0.916,73,2,0,1,10,1,24,0,85,5,5,4,3,4,2,17,0,0
58985,0.077,76,3,1,1,32,1,24,0,95,5,6,4,1,4,2,17,1,0
58986,0.01,216,5,1,0,32,0,41,1,50,5,3,4,3,3,1,20,2,0
58987,1,264,1,1,1,32,1,40,0,50,1,9,4,3,8,2,10,1,0
58988,0.107,73,4,0,1,32,1,24,0,85,5,6,4,1,4,2,20,1,0
58989,0.192,110,2,0,1,32,1,33,0,90,5,5,4,3,4,2,11,1,0
58990,0.416,244,1,1,0,32,1,38,0,73,5,8,2,1,4,2,13,1,0
58991,0.499,490,0,0,0,32,0,63,0,50,5,7,4,3,5,2,17,1,0
58992,0.543,598,2,1,0,39,0,68,0,50,5,13,4,3,9,5,16,1,0
58993,0.499,234,5,1,0,32,1,37,0,50,3,10,4,3,6,4,17,0,0
58994,0.214,480,2,0,1,34,2,58,0,50,5,3,4,3,4,2,15,1,0
58995,0.833,363,2,1,0,29,1,55,0,95,4,10,2,1,5,4,20,1,0
58996,0.416,35,8,0,0,34,0,32,0,90,5,4,4,1,3,0,15,1,0
58997,0.333,308,7,1,0,32,1,47,0,50,8,5,4,1,4,2,19,1,0
58998,0.625,306,8,0,0,32,1,43,0,50,5,0,1,3,1,1,18,1,0
58999,0.767,274,3,1,0,32,1,41,0,50,6,20,4,3,8,3,4,0,0
59000,0.87,138,4,1,0,32,2,29,0,72,5,4,4,3,4,2,5,1,0
59001,0.676,706,2,1,0,39,0,78,0,50,5,9,4,3,6,4,12,1,0
59002,0.728,222,0,0,0,30,2,56,0,54,5,12,4,3,4,0,6,1,0
59003,0.027,136,0,1,1,32,1,29,0,58,1,12,4,3,7,4,7,0,0
59004,0.155,205,6,1,0,34,1,38,0,50,5,7,4,1,4,4,15,1,0
59005,0.031,187,5,1,0,20,0,35,0,76,5,18,4,3,9,3,15,2,0
59006,0.933,553,1,1,0,0,2,64,0,50,5,16,2,1,8,3,6,0,0
59007,0.456,162,4,1,1,32,0,37,0,72,5,10,2,1,5,5,20,1,22835.30121
59008,0.666,292,6,1,0,29,0,51,0,90,4,9,4,3,4,4,20,1,151.0749245
59009,0.589,376,1,1,0,13,2,55,0,50,7,9,4,3,6,2,7,1,0
59010,0.749,173,8,1,0,32,2,33,0,95,5,7,4,1,3,4,19,1,0
59011,0.749,483,5,0,0,32,0,60,0,50,5,16,4,3,8,3,11,0,0
59012,0.749,460,5,0,0,32,1,57,0,61,5,3,4,3,3,1,6,1,0
59013,0.833,199,2,0,1,32,2,35,0,57,5,6,4,3,3,2,19,2,0
59014,0.166,128,5,0,0,34,1,34,0,80,5,14,2,1,8,3,19,0,0
59015,0.33,383,0,1,0,32,1,51,0,50,3,12,2,1,6,4,20,1,0
59016,0.499,560,0,0,0,32,2,65,0,50,2,14,5,3,9,5,17,2,0
59017,0.404,183,2,1,1,32,1,33,0,50,1,9,4,3,8,2,16,1,0
59018,0.019,149,8,1,1,32,0,34,1,55,5,6,1,3,4,4,17,0,0
59019,0.249,660,7,1,0,39,0,82,0,50,5,10,5,1,5,5,7,1,0
59020,0.583,160,1,0,0,32,1,33,0,64,3,11,2,1,5,4,20,1,0
59021,0.166,331,4,1,0,44,1,46,0,50,7,17,2,1,8,3,17,2,0
59022,0.25,190,4,1,0,34,0,38,0,95,5,6,4,3,4,2,19,1,0
59023,0.333,136,6,0,0,34,1,34,0,57,5,5,4,3,3,4,17,1,0
59024,0.17,459,3,0,0,0,2,56,0,85,5,5,4,3,3,2,16,1,0
59025,0.573,621,1,1,0,29,2,75,0,54,5,8,4,3,6,2,9,0,0
59026,0.285,116,4,0,0,32,0,38,0,80,5,4,4,3,3,1,6,1,0
59027,0.073,232,2,1,0,32,0,37,0,68,3,11,4,3,5,3,19,0,0
59028,0.068,495,8,1,0,32,0,59,0,95,5,8,4,1,4,4,17,1,0
59029,0.003,180,7,1,1,34,1,33,0,59,5,3,4,3,1,2,3,1,0
59030,0.023,2,7,1,1,10,1,19,0,100,5,7,4,3,5,4,10,0,0
59031,0.666,218,6,0,0,32,1,37,0,71,5,3,4,3,3,1,12,1,0
59032,0.166,141,5,0,1,32,1,30,0,57,5,4,4,3,3,2,11,1,0
59033,0.166,405,0,0,1,0,2,52,0,90,5,5,4,3,4,1,13,1,0
59034,0.259,42,8,1,1,10,1,22,1,85,5,8,4,3,5,4,10,1,0
59035,0.583,37,7,0,1,32,1,22,0,90,5,6,4,1,4,2,1,1,0
59036,0.762,364,2,1,0,5,2,52,0,50,7,16,4,3,8,5,17,0,0
59037,0.192,133,1,0,0,32,1,32,0,85,5,4,4,3,4,1,11,1,0
59038,1,482,4,1,0,32,1,59,1,50,5,6,4,3,6,2,19,1,0
59039,0.749,274,2,0,0,32,0,42,0,50,3,11,4,3,6,3,13,1,0
59040,0.749,575,6,1,0,39,0,71,0,50,5,10,4,3,7,5,12,1,0
59041,0.151,394,3,1,0,0,2,51,0,50,5,11,2,1,7,5,15,2,0
59042,0.692,346,0,1,0,32,1,47,0,50,5,15,4,3,9,3,15,2,0
59043,0.083,459,7,0,0,39,0,58,0,50,5,10,4,3,6,2,16,1,0
59044,0.305,78,2,0,1,32,1,25,0,100,5,8,2,1,5,2,16,1,0
59045,0.184,395,0,1,1,32,2,51,0,50,5,13,2,1,8,5,3,1,0
59046,0.403,420,0,0,0,34,0,55,0,62,5,5,4,3,3,2,16,2,0
59047,0.367,58,2,1,0,29,2,53,0,118,7,9,2,1,6,4,20,1,0
59048,0.304,116,5,1,1,32,1,41,0,76,5,5,4,1,3,2,17,1,0
59049,0.333,80,6,1,0,32,0,25,0,80,8,10,4,1,1,5,12,1,0
59050,0.292,135,4,0,1,10,1,29,0,76,6,11,4,3,6,5,16,1,0
59051,0.5,122,8,0,0,0,0,32,0,95,5,2,1,3,1,2,5,1,0
59052,0.568,444,6,1,0,32,1,55,0,52,5,8,4,3,6,5,8,0,0
59053,0.333,165,3,0,0,32,1,31,1,58,6,20,4,3,8,3,8,0,0
59054,0.166,318,1,1,0,29,0,50,0,50,5,9,4,3,7,2,16,2,0
59055,0.674,217,7,1,0,32,1,37,0,80,5,8,4,3,5,5,16,1,0
59056,0.267,356,0,1,0,27,2,48,0,50,8,7,2,1,2,0,15,1,0
59057,0.33,583,0,0,1,39,0,71,1,52,7,7,4,3,4,2,16,0,0
59058,0.49,356,4,0,0,29,2,48,0,50,8,8,4,3,2,0,17,1,0
59059,0.997,98,2,0,0,32,1,26,0,64,5,4,4,3,4,1,7,1,0
59060,0.144,156,3,0,0,32,1,36,0,52,5,8,4,3,8,2,12,2,0
59061,0.25,594,4,0,0,39,0,68,1,50,5,8,4,3,4,2,16,1,0
59062,0.333,470,6,1,0,32,2,59,0,50,8,5,4,1,1,4,14,1,0
59063,0.277,260,8,0,1,0,1,46,0,93,5,4,1,3,3,2,19,1,0
59064,0.666,372,4,0,0,32,1,49,0,50,3,11,2,1,5,4,16,1,0
59065,1,558,6,1,0,39,0,78,1,50,5,6,4,3,4,4,13,0,0
59066,0.071,124,1,0,0,32,1,29,1,80,2,2,5,3,1,1,15,1,0
59067,0.416,92,2,1,1,32,2,31,0,68,5,8,4,3,6,2,2,1,0
59068,0.75,554,7,1,0,39,0,64,0,50,6,10,4,3,4,5,15,1,0
59069,0.083,219,8,0,1,32,1,38,0,90,2,1,1,3,2,2,13,1,0
59070,0.249,536,8,1,1,25,3,63,0,50,5,6,4,3,5,4,4,0,0
59071,0.916,207,6,0,0,29,1,35,1,80,7,12,4,3,8,5,15,1,0
59072,0.038,629,5,1,0,39,0,71,0,50,4,10,4,3,6,4,6,1,0
59073,0.416,257,1,1,0,32,0,41,0,57,4,16,4,3,8,3,14,0,0
59074,1,415,0,0,0,32,0,53,0,58,3,16,2,1,8,3,15,2,90.13595166
59075,0.25,252,2,1,1,32,2,42,0,64,5,16,4,3,9,3,8,0,0
59076,0.1,80,8,1,1,10,1,27,1,80,5,6,1,3,4,4,7,2,0
59077,0.302,152,4,0,1,32,0,37,0,100,5,5,4,3,3,2,11,0,0
59078,0.666,406,2,0,0,34,1,54,0,50,5,10,2,1,6,4,16,1,1289
59079,0.083,305,3,1,0,32,1,45,0,50,5,5,4,3,4,2,19,1,0
59080,0.499,309,0,1,0,32,2,47,0,50,4,17,4,3,9,3,17,2,0
59081,0.226,118,8,1,0,32,2,28,0,60,5,7,4,3,5,4,9,1,0
59082,0.249,370,2,1,0,34,1,49,0,55,5,5,4,3,5,2,15,1,0
59083,0.499,252,2,1,1,32,1,39,0,51,5,10,2,1,6,4,7,1,0
59084,0.749,359,1,1,0,32,1,49,0,50,5,12,2,1,8,5,11,0,0
59085,0.916,155,2,1,1,32,2,31,0,71,5,7,2,1,4,2,2,1,0
59086,0.25,306,8,1,0,32,2,49,0,58,5,11,4,3,5,3,16,1,0
59087,0.452,255,1,1,0,32,2,46,0,64,8,10,2,1,3,0,19,1,0
59088,0.052,126,3,1,1,32,1,29,0,76,5,6,4,1,3,4,12,1,0
59089,0.565,44,7,0,1,32,0,38,0,100,5,9,4,3,6,5,14,1,0
59090,0.833,113,8,1,0,32,0,30,0,95,2,2,4,3,2,2,14,1,0
59091,0.208,205,3,1,0,27,2,42,0,50,4,11,5,1,4,5,14,1,0
59092,0.833,112,6,0,1,10,1,29,0,90,5,10,5,1,5,5,1,1,0
59093,0.017,287,5,1,0,32,0,42,0,50,7,16,2,1,8,3,12,0,0
59094,0.205,291,1,1,0,32,2,42,0,50,4,11,4,3,7,4,16,1,0
59095,0.2,113,8,1,0,32,0,27,0,100,5,4,4,1,3,2,9,0,0
59096,0.407,48,8,1,1,34,1,29,0,80,5,3,1,3,2,2,16,1,0
59097,0.333,447,4,1,0,44,2,55,0,69,5,17,4,3,9,3,7,2,0
59098,0.749,707,8,1,0,39,0,80,1,50,5,12,4,3,7,5,2,2,0
59099,0.508,274,1,1,0,27,2,43,0,50,7,11,5,1,5,5,18,1,0
59100,0.296,216,3,1,0,28,0,41,1,147,5,15,4,3,8,3,18,2,0
59101,0.499,289,2,0,0,32,1,51,0,118,5,3,4,3,4,2,20,1,0
59102,0.499,124,1,0,0,32,1,29,0,85,5,11,2,1,5,2,20,1,0
59103,0.25,67,8,0,1,32,1,24,0,95,5,3,4,3,2,2,19,1,0
59104,0.447,420,1,1,0,0,2,57,0,55,5,12,5,3,8,5,11,1,0
59105,0.174,268,5,1,0,32,0,42,0,85,2,4,5,3,1,1,13,0,0
59106,0.003,162,2,1,0,32,0,36,1,76,3,10,4,3,6,4,16,0,0
59107,0.5,433,7,0,0,32,2,60,0,60,5,0,1,3,1,1,17,1,0
59108,0.021,154,5,1,1,34,1,31,0,76,5,5,4,3,4,2,18,1,0
59109,0.151,190,6,0,0,32,1,36,0,82,5,3,4,3,3,2,17,1,0
59110,0.208,437,0,0,0,32,2,56,0,50,5,9,4,3,7,2,16,1,0
59111,0.333,316,7,1,1,32,0,49,0,90,5,8,4,3,7,5,16,2,0
59112,0.447,71,4,0,1,32,1,25,0,90,5,10,4,3,4,2,8,1,0
59113,0.23,665,5,0,0,39,0,84,1,76,5,5,4,3,4,2,13,1,3241.8
59114,0.028,321,1,1,0,32,2,47,0,50,7,12,2,1,6,5,16,1,0
59115,0.923,214,1,1,0,32,1,36,0,68,7,11,2,1,8,5,16,1,0
59116,0.001,483,0,1,0,0,1,58,0,60,4,15,2,1,6,3,5,2,0
59117,0.18,127,8,1,0,32,0,29,0,100,5,3,1,3,2,1,17,1,5185.04
59118,0.916,492,6,0,0,39,0,63,0,68,5,3,4,3,3,2,14,1,0
59119,1,144,4,1,0,32,1,30,0,85,5,5,4,3,5,2,12,1,0
59120,0.666,642,1,1,0,32,1,72,0,69,1,24,4,3,9,3,16,0,1161.01
59121,0.833,136,4,1,1,32,1,29,0,54,5,9,2,1,5,4,9,1,0
59122,0.822,230,0,1,0,34,1,38,0,50,5,5,4,3,4,2,8,1,0
59123,0.054,70,4,0,1,32,1,30,0,106,2,3,5,3,1,1,16,1,0
59124,0.416,121,2,0,1,32,1,30,0,72,5,5,4,3,3,2,13,1,0
59125,0.396,89,1,1,0,32,2,26,0,76,5,7,4,3,6,2,19,1,3267.575529
59126,0.666,334,6,1,0,25,0,46,0,50,5,0,4,3,1,1,7,1,0
59127,0.121,452,8,1,0,7,0,67,0,50,5,5,1,3,4,2,15,1,0
59128,0.845,323,8,0,1,34,1,46,0,95,5,2,1,3,2,2,19,1,0
59129,0.749,310,1,1,0,32,2,45,0,70,3,10,2,1,5,4,20,1,0
59130,1,467,1,1,0,32,1,56,0,50,5,12,2,1,8,5,15,1,0
59131,0.5,530,5,0,0,39,0,66,1,50,5,9,2,1,6,5,17,1,323.99
59132,0.083,431,1,1,0,32,2,54,0,50,3,12,2,1,6,4,18,1,0
59133,0.057,184,5,1,0,32,2,33,0,77,1,22,4,3,9,3,16,2,0
59134,0.446,420,7,1,0,32,1,53,0,50,5,7,4,3,5,2,16,1,0
59135,0.118,391,1,1,0,32,2,51,0,58,7,17,2,1,8,3,8,2,0
59136,0.575,509,0,1,0,32,1,60,0,50,5,6,4,3,4,1,17,1,0
59137,0.113,176,4,1,0,32,2,33,0,64,5,8,4,3,6,4,12,1,0
59138,0.028,404,5,0,0,34,0,51,0,50,5,11,2,1,7,4,11,1,0
59139,0.25,222,6,1,1,32,1,36,0,50,5,11,2,1,6,5,20,1,0
59140,0.325,204,3,1,1,32,1,35,0,57,2,14,5,3,9,4,12,1,0
59141,0.319,191,5,0,0,32,3,35,0,73,5,8,4,3,5,4,10,1,0
59142,0.169,305,7,0,0,32,1,43,0,80,5,4,4,3,3,2,17,1,0
59143,0.636,151,5,0,1,32,1,30,0,64,5,6,4,3,6,2,15,1,0
59144,0.196,144,3,1,0,32,0,31,0,72,5,5,4,3,5,2,15,1,0
59145,0.271,114,5,0,0,32,1,32,0,60,5,10,4,3,7,5,18,1,0
59146,0.166,371,8,1,0,32,2,50,0,50,8,2,1,3,2,2,10,1,0
59147,0.083,239,6,0,0,32,1,38,0,72,5,6,4,3,4,4,19,2,0
59148,0.435,442,8,1,0,39,0,65,0,57,7,15,5,1,4,3,10,1,0
59149,0.249,205,4,0,0,32,2,37,0,68,5,6,4,1,4,2,20,0,0
59150,0.416,98,7,1,0,34,1,27,0,80,1,10,4,3,5,4,4,1,0
59151,0.083,615,2,1,0,32,2,72,0,50,2,23,4,3,9,3,17,0,0
59152,0.166,437,2,1,0,32,1,59,0,50,5,15,2,1,9,5,19,2,0
59153,0.325,178,5,1,1,32,0,32,1,95,6,18,4,3,5,3,13,2,1300
59154,0.333,420,6,1,0,34,0,54,0,50,5,3,4,3,3,1,14,1,0
59155,0.75,527,2,1,0,32,1,67,0,50,7,14,5,3,8,5,15,0,0
59156,0.499,26,5,1,1,10,1,22,0,90,5,5,4,3,4,2,9,1,0
59157,0.524,296,8,0,0,34,1,47,0,50,5,2,1,3,3,2,15,1,0
59158,0.83,139,1,0,0,32,0,35,0,72,5,3,4,3,4,2,20,2,0
59159,0.208,281,0,1,1,32,1,42,0,50,1,12,4,3,8,4,13,1,0
59160,0.555,590,8,1,1,39,0,81,0,50,5,2,1,3,2,2,17,1,0
59161,0.555,383,8,1,0,39,0,68,0,50,5,17,5,1,8,3,16,1,0
